brand,name,price,processor,ram,ssd,hdd,display,os,rating
asus,ASUS Vivobook S14 OLED (2022) Intel EVO Core i7 12th Gen,84990,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,3.9
hp,HP OMEN Core i7 12th Gen,128000,intel_core_i7,0.42857142857142855,0.25,0.0,0.1923076923076924,windows,4.3
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
dell,DELL Inspiron 3000 Core i3 11th Gen,43500,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,3.9
lenovo,Lenovo Core i5 11th Gen,58226,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL Core i7 11th Gen,103490,intel_core_i7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
asus,ASUS Zenbook 13 Intel EVO Core i5 11th Gen,60990,intel_core_i5,0.14285714285714285,0.125,0.0,0.07264957264957272,windows,4.4
asus,ASUS ROG Flow Z13 (2022) Core i7 12th Gen,150450,intel_core_i7,0.42857142857142855,0.125,0.0,0.07692307692307698,windows,4.3
lenovo,Lenovo Core i3 11th Gen,39990,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.1
acer,acer Predator Helios 300 Core i9 11th Gen,139999,intel_core_i9,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,5.0
acer,acer Predator Helios 300 Core i7 12th Gen,156490,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,5.0
hp,HP Victus Ryzen 7 Octa Core 5800H,78990,amd_ryzen_7,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
avita,Avita SATUS S111 Celeron Dual Core,16490,intel_celeron,0.0,0.03125,0.0,0.10683760683760679,windows,3.8
asus,ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7,171990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.18803418803418803,windows,4.3
alienware,ALIENWARE Core i7 10th Gen,250000,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.0
dell,DELL Core i9 12th Gen,151990,intel_core_i9,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
dell,DELL Inspiron Core i5 11th Gen,57990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,3.7
dell,DELL Ryzen 5 Hexa Core 5600H,71990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.14358974358974363,windows,4.3
asus,ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H,80990,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS VivoBook 14 (2022) Ryzen 7 Quad Core AMD R7,46990,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.2
hp,HP Pavilion Core i5 12th Gen,73990,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.3
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
dell,DELL Ryzen 5 Hexa Core AMD R5,88990,amd_ryzen_5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,3.6
hp,HP Spectre Intel Evo Core i7 12th Gen,145499,intel_core_i7,0.42857142857142855,0.125,0.0,0.18803418803418803,windows,3.7
infinix,Infinix INBook X2 Plus Core i3 11th Gen,33990,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
msi,MSI Stealth GS66 Core i7 12th Gen,275990,intel_core_i7,1.0,0.25,0.0,0.1709401709401709,windows,4.3
asus,ASUS Vivobook 15 Core i3 11th Gen,39990,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
hp,HP Core i5 7th Gen,58800,intel_core_i5,0.14285714285714285,0.0625,0.0,0.07264957264957272,windows,4.3
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
asus,ASUS TUF Gaming F15 Core i7 11th Gen,101490,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.5
apple,APPLE 2021 Macbook Pro M1 Pro,219894,apple_m1,0.42857142857142855,0.25,0.0,0.11111111111111105,mac,4.8
hp,HP Victus Ryzen 5 Hexa Core 5600H,69990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.7
dell,DELL Insprion 3511 Core i3 11th Gen,41990,intel_core_i3,0.14285714285714285,0.0,0.5,0.1709401709401709,windows,3.6
asus,ASUS VivoBook Ultra Ryzen 7 Octa Core AMD R7,57990,amd_ryzen_7,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.3
asus,ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS,162990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
asus,ASUS ASUS TUF Dash F15 Core i7 12th Gen,89990,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
dell,DELL G15 Ryzen 5 Hexa Core AMD R5,72790,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.6
acer,acer Aspire 5 Core i5 11th Gen,60130,intel_core_i5,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.1
msi,MSI GF65 Thin Core i5 9th Gen,74990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.6
asus,ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS,157990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.0
asus,ASUS ROG Flow X13 (2022) with Radeon RX 6850M XT eGPU Ryzen 7 Octa Core 6800HS,284990,amd_ryzen_7,1.0,0.25,0.0,0.07692307692307698,windows,4.3
asus,ASUS Core i7 11th Gen,59490,intel_core_i7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.6
dell,DELL Core i5 11th Gen,58490,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.0
asus,ASUS ROG Zephyrus G15 (2022) Ryzen 9 Octa Core 6900HS,254990,amd_ryzen_9,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
lenovo,Lenovo Ryzen 7 Octa Core 5800H,218290,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.18803418803418803,windows,4.3
avita,Avita Pura E Core i3 10th Gen,29990,intel_core_i3,0.0,0.0625,0.0,0.10256410256410253,windows,4.3
hp,HP HP Envy x360 Ryzen 7 Octa Core 5800U,98060,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.07264957264957272,windows,4.3
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
asus,ASUS VivoBook Gaming (2020) Core i7 10th Gen,87390,intel_core_i7,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.3
hp,HP Core i7 12th Gen,171990,intel_core_i7,0.42857142857142855,0.25,0.0,0.1923076923076924,windows,4.3
alienware,ALIENWARE Core i7 10th Gen,214790,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.1
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
alienware,ALIENWARE Core i7 10th Gen,199990,intel_core_i7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.9
hp,HP Pavilion PLUS Core i5 12th Gen,85490,intel_core_i5,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
hp,HP Chromebook Intel Core i5 11th Gen,61990,intel_core_i5,0.14285714285714285,0.0625,0.0,0.10256410256410253,chrome,4.7
apple,APPLE 2023 MacBook Pro M2 Pro,249900,apple_m2,0.42857142857142855,0.25,0.0,0.10256410256410253,mac,4.3
mi,Mi Notebook Horizon Edition 14 Core i7 10th Gen,59990,intel_core_i7,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.2
asus,ASUS ROG Zephyrus Duo 16 (2022) Dual Screen Laptop with 90Whr Battery Ryzen 7 Octa Core 6800H,204000,amd_ryzen_7,1.0,0.5,0.0,0.18803418803418803,windows,4.3
dell,DELL Inspiron Core i5 11th Gen,61890,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
acer,acer Predator Triton 500 SE Core i7 12th Gen,229990,intel_core_i7,1.0,0.5,0.0,0.18803418803418803,windows,4.3
asus,ASUS ROG Strix Scar 17 SE (2022) with 90Whr Battery Core i9 12th Gen,399990,intel_core_i9,1.0,1.0,0.0,0.2435897435897436,windows,4.3
hp,HP Pavilion Core i5 12th Gen,74990,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.3
hp,HP Victus Intel Core i7 12th Gen,132765,intel_core_i7,0.42857142857142855,0.25,0.0,0.1923076923076924,windows,4.3
acer,acer Aspire 5 Core i5 11th Gen,46990,intel_core_i5,0.14285714285714285,0.0,0.5,0.10256410256410253,windows,3.7
asus,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX,174990,amd_ryzen_9,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
dell,DELL Vostro Core i3 11th Gen,42690,intel_core_i3,0.14285714285714285,0.0625,0.0,0.14358974358974363,windows,4.4
hp,HP Pavilion Gaming Ryzen 5 Quad Core 3550H,59990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
apple,APPLE 2021 Macbook Pro M1 Pro,222990,apple_m1,0.42857142857142855,0.125,0.0,0.19658119658119655,mac,4.8
asus,ASUS Core i3 12th Gen,42990,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,3.8
msi,MSI GP65 Leopard Core i7 10th Gen,156090,intel_core_i7,1.0,0.125,0.5,0.1709401709401709,windows,4.4
lenovo,Lenovo V15 G2 Core i3 11th Gen,37500,intel_core_i3,0.14285714285714285,0.0625,0.5,0.1709401709401709,windows,4.4
dell,DELL G15 Core i5 10th Gen,69890,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7,63990,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.6
dell,DELL G15 Core i7 12th Gen,108990,intel_core_i7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.0
dell,DELL Vostro Ryzen 3 Quad Core 5425U,36890,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
asus,ASUS ROG Flow Z13 (2022) with RTX 3080 eGPU Core i9 12th Gen,304980,intel_core_i9,0.42857142857142855,0.25,0.0,0.07692307692307698,windows,4.3
dell,DELL Inspiron Ryzen 7 Octa Core 5825U,84790,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
apple,APPLE 2022 MacBook AIR M2,131990,apple_m2,0.42857142857142855,0.0625,0.0,0.0854700854700855,mac,4.3
msi,MSI Bravo Ryzen 5 Hexa Core 5600H,58500,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
acer,acer Aspire 3 Ryzen 3 Dual Core 3250U,33200,amd_ryzen_3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.1
dell,DELL Inspiron Ryzen 3 Quad Core 5425U,41890,amd_ryzen_3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,3.9
asus,ASUS Ryzen 9 Octa Core 6900HX,210990,amd_ryzen_9,0.42857142857142855,0.25,0.0,0.2435897435897436,windows,4.3
dell,DELL Allienware Core i7 12th Gen,176490,intel_core_i7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
lenovo,Lenovo IdeaPad Core i3 10th Gen,35990,intel_core_i3,0.0,0.0625,0.0,0.10256410256410253,windows,4.2
hp,HP Spectre Intel Evo Core i7 12th Gen,130990,intel_core_i7,0.42857142857142855,0.125,0.0,0.08119658119658124,windows,4.3
dell,DELL Ryzen 5 Hexa Core AMD R5,71990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.6
asus,ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7,105990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.5
lenovo,Lenovo IdeaPad Gaming 3 Core i5 11th Gen,58900,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.1
msi,MSI Creator Z16 Core i9 11th Gen,210990,intel_core_i9,0.42857142857142855,0.25,0.0,0.18803418803418803,windows,4.7
lenovo,Lenovo IdeaPad Slim 5 Ryzen 7 Hexa Core 5700U,65990,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.0
lenovo,Lenovo Intel Core i3 11th Gen,38500,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
acer,acer Predator Helios 300 Core i7 10th Gen,150490,intel_core_i7,0.42857142857142855,0.5,0.0,0.1709401709401709,windows,4.7
dell,DELL Vostro Core i3 10th Gen,42490,intel_core_i3,0.0,0.0625,0.5,0.10256410256410253,windows,4.2
apple,APPLE 2022 MacBook AIR M2,131990,apple_m2,0.14285714285714285,0.125,0.0,0.0854700854700855,mac,4.3
lenovo,Lenovo IdeaPad 3 Core i3 11th Gen,38699,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo Intel Core i5 11th Gen,52890,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
asus,ASUS Chromebook Celeron Dual Core,18990,intel_celeron,0.0,0.125,0.0,0.0,chrome,3.6
dell,DELL Inspiron Core i5 11th Gen,78190,intel_core_i5,0.14285714285714285,0.25,0.0,0.07264957264957272,windows,4.5
lenovo,Lenovo IdeaPad 3 Core i5 11th Gen,52990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
asus,ASUS Zenbook 17 Fold OLED Intel EVO Core i7 12th Gen,329990,intel_core_i7,0.42857142857142855,0.25,0.0,0.2435897435897436,windows,4.3
asus,ASUS Vivobook 15 Ryzen 3 Dual Core AMD R3,34990,amd_ryzen_3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
acer,acer Predator Helios 300 Core i9 11th Gen,119990,intel_core_i9,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.4
lenovo,Lenovo IdeaPad 3 Core i5 12th Gen,56049,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
dell,DELL Core i5 11th Gen,70430,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS ExpertBook P2 Core i5 10th Gen,69290,intel_core_i5,0.14285714285714285,0.0,0.5,0.10256410256410253,dos,4.3
asus,ASUS EeeBook 12 Celeron Dual Core,18990,intel_celeron,0.0,0.0,0.5,0.0,windows,4.0
lenovo,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,47039,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
apple,APPLE 2023 MacBook Pro M2 Pro,249900,apple_m2,0.42857142857142855,0.25,0.0,0.10256410256410253,mac,4.3
hp,HP 15s Core i3 11th Gen,39490,intel_core_i3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,4.0
acer,acer Aspire 7 Core i5 12th Gen,64990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo Intel Core i3 11th Gen,38290,intel_core_i3,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,3.9
lenovo,Lenovo IdeaPad Gaming 3 Core i5 12th Gen,84990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
infinix,Infinix X1 Slim Series Core i3 10th Gen,30990,intel_core_i3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.3
apple,APPLE MacBook Pro Core i5 8th Gen,163990,intel_core_i5,0.14285714285714285,0.125,0.0,0.07264957264957272,mac,4.2
lenovo,Lenovo Intel Core i3 11th Gen,38500,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
acer,acer Aspire 3 Celeron Dual Core,41999,intel_celeron,0.0,0.0625,0.0,0.10256410256410253,windows,4.5
acer,acer Aspire 5 Ryzen 5 Hexa Core AMD Ryzen 5,55990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
hp,HP HP 250 G7 Core i5 10th Gen,54890,intel_core_i5,0.14285714285714285,0.125,0.25,0.1709401709401709,windows,4.3
lenovo,Lenovo Intel Core i5 11th Gen,52890,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
asus,ASUS ROG Flow Z13 (2022) Core i5 12th Gen,114990,intel_core_i5,0.42857142857142855,0.125,0.0,0.07692307692307698,windows,4.3
dell,DELL Inspiron Ryzen 7 Octa Core 5700U,88890,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.5
asus,ASUS Vivobook AMD R5 5600H Ryzen 5 Hexa Core 10th Gen,54990,amd_ryzen_5,0.42857142857142855,0.125,0.0,0.18803418803418803,windows,4.3
lenovo,Lenovo IdeaPad 3 Core i3 11th Gen,38699,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL Vostro Core i3 11th Gen,40690,intel_core_i3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,4.1
asus,ASUS (2022) Celeron Dual Core,24290,intel_celeron,0.0,0.03125,0.0,0.0,windows,4.1
hp,HP Victus Ryzen 7 Octa Core 6800H,111500,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.1923076923076924,windows,4.3
lenovo,Lenovo IdeaPad 3 Core i5 11th Gen,52990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
asus,ASUS Core i5 12th Gen,74990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.0
asus,ASUS Ryzen 5 Dual Core 10th Gen,54990,amd_ryzen_5,0.42857142857142855,0.125,0.0,0.18803418803418803,windows,4.3
apple,APPLE 2022 MacBook AIR M2,131990,apple_m2,0.14285714285714285,0.125,0.0,0.0854700854700855,mac,4.3
lenovo,Lenovo IdeaPad 3 Core i5 12th Gen,56049,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
dell,DELL Allienware Core i7 12th Gen,209990,intel_core_i7,1.0,0.25,0.0,0.10256410256410253,windows,4.3
infinix,Infinix X1 Slim Series Core i5 10th Gen,37990,intel_core_i5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.2
dell,DELL Ryzen 7 Octa Core 6800H,158990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,47039,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo Core i3 10th Gen,37890,intel_core_i3,0.14285714285714285,0.0625,0.0,0.10256410256410253,windows,5.0
asus,ASUS Core i5 12th Gen,92990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS ExpertBook B9 Core i7 10th Gen,233990,intel_core_i7,0.42857142857142855,0.5,0.0,0.10256410256410253,windows,4.3
lenovo,Lenovo Intel Core i3 11th Gen,38500,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL G15 Core i7 12th Gen,127490,intel_core_i7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,3.8
gigabyte,GIGABYTE AERO 5 XE4 Core i7 12th Gen,193990,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
acer,acer Predator Helios 300 Core i5 7th Gen,129999,intel_core_i5,0.14285714285714285,0.03125,0.5,0.1709401709401709,windows,4.5
lenovo,Lenovo Intel Core i5 11th Gen,52890,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
dell,DELL Inspiron Ryzen 5 Hexa Core 5625U,78061,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.3
lenovo,Lenovo Yoga 7i Ryzen 7 Octa Core R7,98246,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
asus,ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS,157990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo IdeaPad 3 Core i3 11th Gen,38699,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
msi,MSI Stealth Core i7 8th Gen,185790,intel_core_i7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.8
dell,DELL Vostro Core i3 11th Gen,41290,intel_core_i3,0.14285714285714285,0.0625,0.0,0.14358974358974363,windows,4.2
dell,DELL Inspiron Ryzen 3 Dual Core 3250U,38690,amd_ryzen_3,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,4.7
lenovo,Lenovo IdeaPad 3 Core i5 11th Gen,52990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
lenovo,Lenovo IdeaPad Gaming 3 Core i5 11th Gen,71990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.4
lenovo,Lenovo Intel Core i5 10th Gen,72490,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
acer,acer aspire 5 gaming Core i5 12th Gen,61999,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,3.7
lenovo,Lenovo IdeaPad 3 Core i5 12th Gen,56049,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
asus,ASUS ROG Strix G15 Ryzen 9 Octa Core AMD R9,105990,amd_ryzen_9,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.4
msi,MSI GS66 Core i7 11th Gen,206990,intel_core_i7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
msi,MSI CreatorPro M16 Core i7 12th Gen,119990,intel_core_i7,0.42857142857142855,0.25,0.0,0.18803418803418803,windows,4.3
lenovo,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,47039,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
asus,ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i7 12th Gen,239990,intel_core_i7,1.0,0.25,0.0,0.18803418803418803,windows,4.3
lenovo,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,62990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo Ryzen 7 Octa Core 6800H,189990,amd_ryzen_7,1.0,0.25,0.0,0.18803418803418803,windows,4.3
lenovo,Lenovo Intel Core i3 11th Gen,38500,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL Inspiron Ryzen 5 Quad Core 3450U,42690,amd_ryzen_5,0.14285714285714285,0.0625,0.0,0.1709401709401709,windows,4.0
msi,MSI Katana GF66 Core i5 11th Gen,73990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
hp,HP Victus Ryzen 5 Hexa Core 6600H,82990,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1923076923076924,windows,4.3
lenovo,Lenovo Intel Core i5 11th Gen,52890,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
hp,HP Pavilion x360 Core i3 12th Gen,59990,intel_core_i3,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.3
asus,ASUS ASUS TUF Gaming A15 Ryzen 7 Octa Core 6800HS,115990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
msi,MSI Creator 15 Core i7 10th Gen,214990,intel_core_i7,1.0,0.25,0.0,0.1709401709401709,windows,4.3
lenovo,Lenovo IdeaPad 3 Core i3 11th Gen,38699,intel_core_i3,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
dell,DELL G15 Ryzen 7 Octa Core 5800H,93900,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.4
msi,MSI GF63 Thin Core i5 9th Gen,58499,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.5
hp,HP Pavilion Ryzen 5 Hexa Core 5500U,50983,amd_ryzen_5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.8
lenovo,Lenovo IdeaPad 3 Core i5 11th Gen,52990,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
asus,ASUS ProArt Studiobook 16 OLED (2022) with ASUS Dial Core i9 12th Gen,219990,intel_core_i9,0.42857142857142855,0.25,0.0,0.18803418803418803,windows,4.3
dell,DELL Vostro Ryzen 5 Quad Core 3500U,47090,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.4
asus,ASUS ZenBook 13 Core i7 8th Gen,66990,intel_core_i7,0.14285714285714285,0.125,0.0,0.07264957264957272,windows,4.3
lenovo,Lenovo IdeaPad 3 Core i5 12th Gen,56049,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
lenovo,Lenovo Ideapad Slim 3i (2021) Core i3 10th Gen,40200,intel_core_i3,0.0,0.0625,0.0,0.1709401709401709,windows,3.9
asus,ASUS VivoBook 14 (2022) Core i3 12th Gen,47990,intel_core_i3,0.14285714285714285,0.125,0.0,0.10256410256410253,windows,4.3
acer,acer Aspire 5 Ryzen 7 Octa Core 5700U,59990,amd_ryzen_7,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,5.0
lenovo,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,47039,amd_ryzen_5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.3
hp,HP Pavilion x360 Core i5 12th Gen,77070,intel_core_i5,0.42857142857142855,0.125,0.0,0.10256410256410253,windows,4.3
hp,HP Core i5 11th Gen,51890,intel_core_i5,0.14285714285714285,0.125,0.0,0.1709401709401709,windows,4.2
asus,ASUS ExpertBook P1 Core i5 10th Gen,61249,intel_core_i5,0.0,0.0,0.5,0.10256410256410253,windows,4.3
lenovo,Lenovo Intel Core i5 11th Gen,62990,intel_core_i5,0.42857142857142855,0.125,0.0,0.1709401709401709,windows,4.5
dell,DELL Inspiron Pentium Quad Core,35500,intel_pentium,0.0,0.0625,0.0,0.1709401709401709,windows,4.1
hp,HP Ryzen 7 Octa Core 6800H,107690,amd_ryzen_7,0.42857142857142855,0.125,0.0,0.1923076923076924,windows,4.3
lenovo,Lenovo Ryzen 7 Octa Core 5800H,131990,amd_ryzen_7,0.42857142857142855,0.25,0.0,0.1709401709401709,windows,4.3
